,Company,Qualifications,Url,City,State,Title 1,Title 2
1068,knowdis,"machine learning, python, data science",https://www.simplyhired.co.in/job/7T4UTZDFjta6ESQwCEa5WEN77NkFVSXGs8DM7IIa2oWixXuBQ2rWtQ?q=data+scientist,hyderabad,telangana,nlp engineer,none
1069,careers at tide,"unit testing, software deployment, flask, microservices, git",https://www.simplyhired.co.in/job/jVOGaQS-RNyM5zUPcTsET7Az4OhcSQq1rYBGcl1wIb1P6oHyXiFozQ?q=data+scientist,pune,maharashtra,machine learning developer,none
1070,pioneer academy,deep learning,https://www.simplyhired.co.in/job/uW5JHNZ30OqP9ivrBIBYK_A1iMH8xCOL0g0AEcrZ5CX0w59Sro7Gog?q=data+scientist,gurgaon district,haryana,management trainee,ml engineer/data scientist
1071,siemens,"spark, agile, apis, analytics, python, bachelors degree",https://www.simplyhired.co.in/job/Iie9odcIry5zBEXG8Hx_wEaOqEMKUcIL4NunE_kmW5Apzpep_LtleQ?q=data+scientist,bengaluru,karnataka,ai / ml engineer,none
1072,the jobs recruiter,"power bi, relational databases, dynamodb, sql, pytorch, masters degree",https://www.simplyhired.co.in/job/sxln5rM_nD7Dob3Ulv6BmCMO3aIrb8NPfRpJyr4xUi-rsRemf_AF3A?q=data+scientist,new delhi,delhi,data scientist,none
1073,neubaitics tech pvt ltd,"teaching experience, natural language processing, deep learning, tensorflow, communication skills, bachelors degree",https://www.simplyhired.co.in/job/9uPTHTBgB0O8YVOleUlnv6P3v6cqxLEATgLk89DPiAnvjsoElsnemA?q=data+scientist,bengaluru,karnataka,senior machine learning engineer,none
1074,shell,"image processing, azure, pytorch, computer skills, deep learning, doctoral degree, masters degree",https://www.simplyhired.co.in/job/7fr_fRNxP9ceLXtPjzCUvQmzNfQaXdBtVMFZn79ok3xo_riegMXYhw?q=data+scientist,model town,ludhiana,deep learning engineer,none
1075,payas technologies pvt ltd,"sql, microsoft excel, teaching experience, tableau, numpy",https://www.simplyhired.co.in/job/8HBB5ZqOArm4Z1hMR8acpxIXc3vClu9QZXn9PbPLAgKX9p6lTj4uTw?q=data+scientist,pune,maharashtra,data engineer – smart building analytics (6,9 years)
1076,farfetch,"r, e-commerce, machine learning, python, data analysis skills, masters degree, doctoral degree",https://www.simplyhired.co.in/job/sedmYslXnpbjjaPcSPelCKQEZucp39M-b9ipibolhHcp0MGHMCLuSA?q=data+scientist,bengaluru,karnataka,data scientist,none
1077,wesco,"project management, azure, spark, mysql, strategic planning, bachelors degree, masters degree",https://www.simplyhired.co.in/job/72QBxvbB0YPAHso-rf8H3IFaLUZp2KOKG_bgSpsGnY4egFD86BXj5g?q=data+scientist,salem,tamil nadu,ai/ml trainer,none
1078,cimmyt,"gis, stata, data collection, communication skills, r, doctoral degree, masters degree",https://www.simplyhired.co.in/job/z5sHRDt1VPuxNS_JeGetw84CtC0K2LJMJZynaUWYQIoFL2siFHYi_Q?q=data+scientist,bengaluru,karnataka,ai researcher,modelling
